"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"199","matching","A1","mhl",10000,4,0.05,0.1,99,0.0912112197258679,0.451985123738722,0.186151128389121,-0.218090752815895,1.12206100029334
"200","matching","A1","mhl",10000,4,0.05,0.1,100,0.0658340080114072,0.462623521942011,0.135124266884794,-0.144207936158979,1.069454980043
"201","matching","A1","mhl",10000,4,0.1,0.1,1,0.00666416439040873,0.938269638592926,0.0170156052624263,0.167653841596307,1.70888543558954
"202","matching","A1","mhl",10000,4,0.1,0.1,2,0.104333893849132,0.45953232937291,0.212675286249614,-0.263173427892764,1.18223808663859
"203","matching","A1","mhl",10000,4,0.1,0.1,3,0.258206134198019,0.211309093667207,0.517191932355125,-0.428139713065926,0.85075790040034
"204","matching","A1","mhl",10000,4,0.1,0.1,4,0.011817550991417,0.832909122935104,0.0278853621159913,0.0905036873439817,1.57531455852623
"205","matching","A1","mhl",10000,4,0.1,0.1,5,0.762474737973024,-0.204794412646013,0.475821622553569,-0.767722487265947,0.358133661973922
"206","matching","A1","mhl",10000,4,0.1,0.1,6,0.111508734973307,0.430782916090316,0.226596672068139,-0.267479050076804,1.12904488225744
"207","matching","A1","mhl",10000,4,0.1,0.1,7,0.0169474267623446,0.78845736036427,0.038700937446144,0.0409564261532031,1.53595829457534
"208","matching","A1","mhl",10000,4,0.1,0.1,8,0.176580176657994,0.348306694268123,0.355590512469625,-0.390672151379269,1.08728553991552
"209","matching","A1","mhl",10000,4,0.1,0.1,9,0.440748726095507,0.044451762570239,0.881507136095108,-0.540040934820269,0.628944459960748
"210","matching","A1","mhl",10000,4,0.1,0.1,10,0.246358338613544,0.23638877806423,0.493722788797258,-0.440574513338907,0.913352069467368
"211","matching","A1","mhl",10000,4,0.1,0.1,11,0.131165837704179,0.362905493689198,0.264949132083816,-0.275147109956615,1.00095809733501
"212","matching","A1","mhl",10000,4,0.1,0.1,12,0.035273000228433,0.613104472516681,0.0750149911866695,-0.0618456119389033,1.28805455697227
"213","matching","A1","mhl",10000,4,0.1,0.1,13,0.118361785318929,0.405465108107289,0.239934898753271,-0.270786713533903,1.08171692974848
"214","matching","A1","mhl",10000,4,0.1,0.1,14,0.43794802896147,0.0487901641682898,0.875908266798055,-0.563581905364555,0.661162233701135
"215","matching","A1","mhl",10000,4,0.1,0.1,15,0.0139959077428329,0.780158557549575,0.0321413785139625,0.0665169714928212,1.49380014360633
"216","matching","A1","mhl",10000,4,0.1,0.1,16,0.137149413697938,0.34484048629165,0.276675283190929,-0.276471794384313,0.966152766967613
"217","matching","A1","mhl",10000,4,0.1,0.1,17,0.576305170156643,-0.0741079721324494,0.847424147616718,-0.829016409046823,0.680800464781925
"218","matching","A1","mhl",10000,4,0.1,0.1,18,0.245648562107946,0.31845373111851,0.493124620479832,-0.592263503669969,1.22917096590699
"219","matching","A1","mhl",10000,4,0.1,0.1,19,0.158655253931457,0.336472236621157,0.319591205169545,-0.326116523638313,0.999060996880627
"220","matching","A1","mhl",10000,4,0.1,0.1,20,0.124908720917974,0.382992252255728,0.252710955234891,-0.273291999642728,1.03927650415418
"221","matching","A1","mhl",10000,4,0.1,0.1,21,0.0971829554015545,0.427444014825032,0.19776544787714,-0.223030583786323,1.07791861343639
"222","matching","A1","mhl",10000,4,0.1,0.1,22,0.563609938103044,-0.0512932943859303,0.872793950452343,-0.679190566421028,0.576603977649167
"223","matching","A1","mhl",10000,4,0.1,0.1,23,0.0850334807269524,0.479573080251543,0.174169192156021,-0.212108524874086,1.17125468537717
"224","matching","A1","mhl",10000,4,0.1,0.1,24,0.00396596176639763,0.882389180198473,0.0101481981682584,0.209644306077167,1.55513405431978
"225","matching","A1","mhl",10000,4,0.1,0.1,25,0.00352916602426401,1.05605267424917,0.0100866331376684,0.25156382950827,1.86054151899008
"226","matching","A1","mhl",10000,4,0.1,0.1,26,0.00683185643409057,0.860201265223111,0.0167767023059672,0.155238893649597,1.56516363679663
"227","matching","A1","mhl",10000,4,0.1,0.1,27,0.000385933224414381,1.20397280432092,0.00153564390162184,0.459071881237939,1.9488737274039
"228","matching","A1","mhl",10000,4,0.1,0.1,28,0.0205436122639107,0.798507696217771,0.0466599765192396,0.0118046398555832,1.58521075257996
"229","matching","A1","mhl",10000,4,0.1,0.1,29,0.108521953878471,0.385662480811567,0.2198941143783,-0.230475911719623,1.00180087334276
"230","matching","A1","mhl",10000,4,0.1,0.1,30,0.0529987742124729,0.597837000498861,0.111244543323379,-0.137891529699858,1.33356553069758
"231","matching","A1","mhl",10000,4,0.1,0.1,31,0.281851430825387,0.22314355131421,0.564510978132912,-0.535947235814786,0.982234338443206
"232","matching","A1","mhl",10000,4,0.1,0.1,32,0.0134283477537622,0.730887503947489,0.0303815014912835,0.0692432760762773,1.3925317318187
"233","matching","A1","mhl",10000,4,0.1,0.1,33,0.00202959818277748,1.0608719606851,0.00608677237737418,0.30286327073795,1.81888065063226
"234","matching","A1","mhl",10000,4,0.1,0.1,34,0.295006943581673,0.194156014440958,0.590597399111663,-0.51320392341745,0.901515952299365
"235","matching","A1","mhl",10000,4,0.1,0.1,35,0.0169474267623446,0.78845736036427,0.038700937446144,0.0409564261532031,1.53595829457534
"236","matching","A1","mhl",10000,4,0.1,0.1,36,0.00476439569316089,0.836248024200618,0.0117872914039077,0.185444321293546,1.48705172710769
"237","matching","A1","mhl",10000,4,0.1,0.1,37,0.369441340181764,0.111225634746148,0.73901232315695,-0.543106245196249,0.765557514688545
"238","matching","A1","mhl",10000,4,0.1,0.1,38,0.306044940044628,0.17185025692666,0.612527375226433,-0.493185997339083,0.836886511192403
"239","matching","A1","mhl",10000,4,0.1,0.1,39,0.426341842167321,0.0689928714740537,0.852712563991488,-0.659352630658397,0.797338373606504
"240","matching","A1","mhl",10000,4,0.1,0.1,40,0.118361785318929,0.405465108107289,0.23993489875327,-0.270786713533902,1.08171692974848
"241","matching","A1","mhl",10000,4,0.1,0.1,41,0.0720635174080076,0.546543706298245,0.149141155361418,-0.196023174419022,1.28911058701551
"242","matching","A1","mhl",10000,4,0.1,0.1,42,0.0293908606776795,0.747214395540615,0.0648104138426671,-0.0458876153233037,1.54031640640453
"243","matching","A1","mhl",10000,4,0.1,0.1,43,0.315477020592085,0.154150679827258,0.631291986483812,-0.475405504668371,0.783706864322888
"244","matching","A1","mhl",10000,4,0.1,0.1,44,0.217439829247892,0.245122458032985,0.436028437172381,-0.371671127904226,0.861916043970195
"245","matching","A1","mhl",10000,4,0.1,0.1,45,0.782560170752108,-0.245122458032985,0.436028437172381,-0.861916043970195,0.371671127904226
"246","matching","A1","mhl",10000,4,0.1,0.1,46,0.0529987742124729,0.597837000498861,0.111244543323379,-0.137891529699858,1.33356553069758
"247","matching","A1","mhl",10000,4,0.1,0.1,47,0.0569231490033291,0.510825623739934,0.117799332316205,-0.129295933105356,1.15094718058522
"248","matching","A1","mhl",10000,4,0.1,0.1,48,0.0968232156346103,0.492476485082534,0.198155699103266,-0.257615448002598,1.24256841816767
"249","matching","A1","mhl",10000,4,0.1,0.1,49,0.0240967441465954,0.741937339041763,0.0534754893719777,-0.0111048187649556,1.49497949684848
"250","matching","A1","mhl",10000,4,0.1,0.1,50,0.176580176657994,0.348306694268123,0.355590512469625,-0.390672151379269,1.08728553991552
"251","matching","A1","mhl",10000,4,0.1,0.1,51,0.128419628978928,0.435318071255351,0.260593467376932,-0.323095862607212,1.19373200511791
"252","matching","A1","mhl",10000,4,0.1,0.1,52,0.184585708166346,0.325422400434595,0.371281131359037,-0.387957730553461,1.03880253142265
"253","matching","A1","mhl",10000,4,0.1,0.1,53,0.369441340181764,0.111225634746148,0.73901232315695,-0.543106245196249,0.765557514688545
"254","matching","A1","mhl",10000,4,0.1,0.1,54,0.000545417588062702,0.955511445027428,0.00166102055476119,0.360031639464467,1.55099125059039
"255","matching","A1","mhl",10000,4,0.1,0.1,55,0.556798496816468,-0.0408219945199276,0.886410840066296,-0.600928356761379,0.519284367721523
"256","matching","A1","mhl",10000,4,0.1,0.1,56,0.137149413697938,0.34484048629165,0.276675283190929,-0.276471794384313,0.966152766967613
"257","matching","A1","mhl",10000,4,0.1,0.1,57,0.5,0,1,-0.60485801723916,0.60485801723916
"258","matching","A1","mhl",10000,4,0.1,0.1,58,0.205539889361658,0.27193371548364,0.412519630553161,-0.378464460100076,0.922331891067356
"259","matching","A1","mhl",10000,4,0.1,0.1,59,0.0115704656543718,0.773189888233481,0.0267257958133649,0.0891796656697245,1.45720011079724
"260","matching","A1","mhl",10000,4,0.1,0.1,60,0.960915457087858,-0.579818495088137,0.0823914317220122,-1.23407247373231,0.074435483556039
"261","matching","A1","mhl",10000,4,0.1,0.1,61,0.104333893849132,0.459532329372911,0.212675286249614,-0.263173427892764,1.18223808663859
"262","matching","A1","mhl",10000,4,0.1,0.1,62,0.177269739886751,0.287682072451776,0.356197337351836,-0.323444070928656,0.898808215832207
"263","matching","A1","mhl",10000,4,0.1,0.1,63,0.0694912301465928,0.496436886296733,0.143055780315774,-0.167949947172938,1.1608237197664
"264","matching","A1","mhl",10000,4,0.1,0.1,64,0.00815458593887752,0.810930216216329,0.0194210108261463,0.13093181841713,1.49092861401553
"265","matching","A1","mhl",10000,4,0.1,0.1,65,0.176580176657994,0.348306694268123,0.355590512469625,-0.390672151379269,1.08728553991552
"266","matching","A1","mhl",10000,4,0.1,0.1,66,0.638163195084118,-0.125163142122992,0.723846518611426,-0.819472454037421,0.569146169791437
"267","matching","A1","mhl",10000,4,0.1,0.1,67,0.868834162295821,-0.362905493689199,0.264949132083816,-1.00095809733501,0.275147109956615
"268","matching","A1","mhl",10000,4,0.1,0.1,68,0.00213336241108808,1.33500106665499,0.00790596712375114,0.349874776634537,2.32012735667545
"269","matching","A1","mhl",10000,4,0.1,0.1,69,0.43794802896147,0.04879016416829,0.875908266798054,-0.563581905364555,0.661162233701135
"270","matching","A1","mhl",10000,4,0.1,0.1,70,0.0288897855617987,0.619039207981312,0.0618448507322364,-0.0306825262177201,1.26876094218034
"271","matching","A1","mhl",10000,4,0.1,0.1,71,0.184585708166346,0.325422400434594,0.371281131359037,-0.387957730553461,1.03880253142265
"272","matching","A1","mhl",10000,4,0.1,0.1,72,0.000731358293340589,1.27296567579071,0.00291201866576161,0.43484982201706,2.11108152956436
"273","matching","A1","mhl",10000,4,0.1,0.1,73,0.43794802896147,0.0487901641682899,0.875908266798054,-0.563581905364555,0.661162233701135
"274","matching","A1","mhl",10000,4,0.1,0.1,74,0.00657455866544854,0.757685701697516,0.015462219534327,0.14438084857826,1.37099055481677
"275","matching","A1","mhl",10000,4,0.1,0.1,75,0.0652850090578682,0.587786664701256,0.13614242851104,-0.185233555579281,1.36080688498179
"276","matching","A1","mhl",10000,4,0.1,0.1,76,0.0237126927543706,0.624154308594504,0.0510970706004281,-0.00297583143863278,1.25128444862764
"277","matching","A1","mhl",10000,4,0.1,0.1,77,0.5,0,1,-0.672262100557787,0.672262100557787
"278","matching","A1","mhl",10000,4,0.1,0.1,78,0.0523787449248654,0.538996500675662,0.108991489584292,-0.120132242403363,1.19812524375469
"279","matching","A1","mhl",10000,4,0.1,0.1,79,0.000226197130149042,1.19392246846843,0.000941352341381537,0.486424252838399,1.90142068409846
"280","matching","A1","mhl",10000,4,0.1,0.1,80,0.689063287834629,-0.162518929497775,0.622256655764157,-0.809079914214522,0.484042055218973
"281","matching","A1","mhl",10000,4,0.1,0.1,81,0.0227501319481792,0.693147178402484,0.0499354768587487,0.00019526647681456,1.38609909032815
"282","matching","A1","mhl",10000,4,0.1,0.1,82,0.232604409226071,0.268263986594678,0.466545341652668,-0.453861347598958,0.990389320788313
"283","matching","A1","mhl",10000,4,0.1,0.1,83,0.0569231490033291,0.510825623739935,0.117799332316205,-0.129295933105355,1.15094718058522
"284","matching","A1","mhl",10000,4,0.1,0.1,84,0.0467239110793072,0.52324814372754,0.0972166906698556,-0.0951105134513368,1.14160680090642
"285","matching","A1","mhl",10000,4,0.1,0.1,85,0.0227501319481792,0.693147178402484,0.0499354768587489,0.000195266476814338,1.38609909032815
"286","matching","A1","mhl",10000,4,0.1,0.1,86,0.0385499358717709,0.64662716412855,0.0823270855097586,-0.0828590520063401,1.37611338026344
"287","matching","A1","mhl",10000,4,0.1,0.1,87,0.0747706772923076,0.470003629238039,0.153299476386749,-0.175099493454598,1.11510675193068
"288","matching","A1","mhl",10000,4,0.1,0.1,88,0.630558659818236,-0.111225634746148,0.73901232315695,-0.765557514688545,0.543106245196249
"289","matching","A1","mhl",10000,4,0.1,0.1,89,0.0288897855617987,0.619039207981313,0.061844850732236,-0.0306825262177199,1.26876094218034
"290","matching","A1","mhl",10000,4,0.1,0.1,90,0.010460667668897,0.693147178402484,0.0235858520803455,0.0930332190738575,1.29326113773111
"291","matching","A1","mhl",10000,4,0.1,0.1,91,0.0720635174080076,0.546543706298245,0.149141155361418,-0.196023174419022,1.28911058701551
"292","matching","A1","mhl",10000,4,0.1,0.1,92,0.0694912301465928,0.496436886296733,0.143055780315777,-0.167949947172937,1.1608237197664
"293","matching","A1","mhl",10000,4,0.1,0.1,93,0.432886187496311,0.0571584138364919,0.865790472159146,-0.605700956505809,0.720017784178793
"294","matching","A1","mhl",10000,4,0.1,0.1,94,0.621189638158302,-0.0953101796806688,0.757709567317265,-0.70085514548383,0.510234786122493
"295","matching","A1","mhl",10000,4,0.1,0.1,95,0.176580176657994,0.348306694268123,0.355590512469625,-0.390672151379269,1.08728553991552
"296","matching","A1","mhl",10000,4,0.1,0.1,96,0.00273927662127371,0.916290731874152,0.00730469402555841,0.246835583452955,1.58574588029535
"297","matching","A1","mhl",10000,4,0.1,0.1,97,0.000893324136684526,1.13497993283797,0.00305630606782621,0.383964809330764,1.88599505634517
"298","matching","A1","mhl",10000,4,0.1,0.1,98,0.00407548579675132,1.09861228866769,0.0118279242030341,0.243213877378064,1.95401069995732
"299","matching","A1","mhl",10000,4,0.1,0.1,99,0.0850334807269524,0.479573080251543,0.174169192156021,-0.212108524874086,1.17125468537717
"300","matching","A1","mhl",10000,4,0.1,0.1,100,0.0701843303858366,0.441832752275934,0.143605734675639,-0.150289985683982,1.03395549023585
"301","matching","A1","mhl",20000,4,0.01,0.5,1,0.000512410061857538,0.678332093191205,0.00127520134536594,0.265634517292723,1.09102966908969
"302","matching","A1","mhl",20000,4,0.01,0.5,2,0.0220856724542213,0.457833093620244,0.0460437941843171,0.00803853466755738,0.90762765257293
"303","matching","A1","mhl",20000,4,0.01,0.5,3,0.00502094329547298,0.521296923598242,0.0109132795483208,0.119907068632873,0.922686778563611
"304","matching","A1","mhl",20000,4,0.01,0.5,4,0.000400582466482668,0.66574820516113,0.000997351845022524,0.269292903719882,1.06220350660238
"305","matching","A1","mhl",20000,4,0.01,0.5,5,0.0437658444385607,0.346870943842024,0.0891255296915409,-0.0530367532713975,0.746778640955445
"306","matching","A1","mhl",20000,4,0.01,0.5,6,0.0476464190117283,0.351397886837783,0.0970022689095964,-0.0636071106096702,0.766402884285236
"307","matching","A1","mhl",20000,4,0.01,0.5,7,0.019264060763195,0.413562318339611,0.0399255046381172,0.0190333196400596,0.808091317039161
"308","matching","A1","mhl",20000,4,0.01,0.5,8,0.121899625515246,0.227389842195661,0.244815000248789,-0.155810677030156,0.610590361421478
"309","matching","A1","mhl",20000,4,0.01,0.5,9,0.158655253931457,0.200670695462151,0.318122222569905,-0.193296888739625,0.594638279663926
"310","matching","A1","mhl",20000,4,0.01,0.5,10,0.161606117311154,0.21772348384487,0.324167547673031,-0.215096554661929,0.650543522351669
"311","matching","A1","mhl",20000,4,0.01,0.5,11,0.0476464190117283,0.351397886837783,0.0970022689095975,-0.0636071106096707,0.766402884285236
"312","matching","A1","mhl",20000,4,0.01,0.5,12,0.00914362199416197,0.494018505433634,0.0194952134596783,0.0795107720917215,0.908526238775546
"313","matching","A1","mhl",20000,4,0.01,0.5,13,0.00303379248325641,0.621688216125877,0.00692543814761836,0.170465185301042,1.07291124695071
"314","matching","A1","mhl",20000,4,0.01,0.5,14,0.0047657319037,0.551176919210605,0.0104716470895437,0.129165598870734,0.973188239550475
"315","matching","A1","mhl",20000,4,0.01,0.5,15,0.0579257487629651,0.332705753825689,0.117536436021751,-0.0839132288247035,0.749324736476082
"316","matching","A1","mhl",20000,4,0.01,0.5,16,0.00556858153059392,0.527354925675722,0.0121008852922972,0.115430267239997,0.939279584111447
"317","matching","A1","mhl",20000,4,0.01,0.5,17,5.20898970660655e-05,0.814508037564213,0.000159742285225175,0.391665265807645,1.23735080932078
"318","matching","A1","mhl",20000,4,0.01,0.5,18,0.00332780274147471,0.559615787836945,0.00739496877783502,0.150124974392203,0.969106601281687
"319","matching","A1","mhl",20000,4,0.01,0.5,19,0.0476464190117283,0.351397886837783,0.0970022689095975,-0.0636071106096708,0.766402884285236
"320","matching","A1","mhl",20000,4,0.01,0.5,20,0.00795322205085169,0.516690743187604,0.0171050164737136,0.0919813162162553,0.941400170158952
"321","matching","A1","mhl",20000,4,0.01,0.5,21,0.00126672375854398,0.675755436348523,0.0030502748314998,0.228700505086289,1.12281036761076
"322","matching","A1","mhl",20000,4,0.01,0.5,22,0.119658270610748,0.231801614057324,0.240368387964983,-0.155163530362135,0.618766758476784
"323","matching","A1","mhl",20000,4,0.01,0.5,23,0.00366250785275957,0.56798403748376,0.00814535608642068,0.147260379206923,0.988707695760598
"324","matching","A1","mhl",20000,4,0.01,0.5,24,0.000182253578121294,0.737598943130779,0.000492152793112151,0.322772281387249,1.15242560487431
"325","matching","A1","mhl",20000,4,0.01,0.5,25,0.000403121801006323,0.708651367095911,0.00103239868288122,0.285396178564324,1.1319065556275
"326","matching","A1","mhl",20000,4,0.01,0.5,26,0.143797998633801,0.206336432997828,0.288450903113823,-0.174635827980557,0.587308693976213
"327","matching","A1","mhl",20000,4,0.01,0.5,27,0.107912640358005,0.256719846847813,0.217086210712712,-0.150925185852626,0.664364879548252
