"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"136","counter-matching","A2","mhl",10000,2,0.1,0.1,1,3,0.0013498980316301,0.916290731874153,0.00376070946657769,0.296495699569591,1.53608576417871
"137","counter-matching","A2","mhl",10000,2,0.1,0.1,1,4,0.0907246038607101,0.361013345537173,0.183822578955837,-0.171366022749353,0.893392713823699
"138","counter-matching","A2","mhl",10000,2,0.1,0.1,1,5,0.0912112197258679,0.451985123738722,0.186151128389121,-0.218090752815896,1.12206100029334
"139","counter-matching","A2","mhl",10000,2,0.1,0.1,1,6,0.381512300276498,0.0909717781164563,0.763103852219817,-0.500591032778258,0.682534589011171
"140","counter-matching","A2","mhl",10000,2,0.1,0.1,1,7,0.222882953957421,0.233614851181505,0.446799413143472,-0.368251269637749,0.835480972000758
"141","matching","A1","mhl",10000,2,0.1,0.5,NA,1,0.00124845445757082,0.587786664701256,0.00287663250044971,0.201276554560987,0.974296774841525
"142","matching","A1","mhl",10000,2,0.1,0.5,NA,2,0.0013498980316301,0.619039207981312,0.00315080555017162,0.208119102904621,1.029959313058
"143","matching","A1","mhl",10000,2,0.1,0.5,NA,3,0.00109982353055649,0.64662716412855,0.00261969363465375,0.22545810087295,1.06779622738415
"144","matching","A1","mhl",10000,2,0.1,0.5,NA,4,0.0247673067178134,0.43531807125535,0.0513504983696862,-0.00255241761736358,0.873188560128064
"145","matching","A1","mhl",10000,2,0.1,0.5,NA,5,0.100109467622117,0.253780520776099,0.201426800870046,-0.13557510099356,0.643136142545758
"146","matching","A1","mhl",10000,2,0.1,0.5,NA,6,0.0357729862945032,0.386772975095575,0.0733232656592057,-0.0365325228266073,0.810078473017757
"147","matching","A1","mhl",10000,2,0.1,0.5,NA,7,0.0501447211671057,0.320471895274745,0.101747474254424,-0.0633571875316283,0.704300978081118
"148","counter-matching","A1","mhl",10000,2,0.1,0.5,1,1,0.184209695940979,0.135036283803944,0.368783167666263,-0.159444691868154,0.429517259476041
"149","counter-matching","A1","mhl",10000,2,0.1,0.5,1,2,1.4474991132496e-05,0.658661003450523,4.00952169269078e-05,0.344326024958396,0.972995981942649
"150","counter-matching","A1","mhl",10000,2,0.1,0.5,1,3,7.30102979429326e-06,0.711839313572098,2.19154837722706e-05,0.38313060017677,1.04054802696742
"151","counter-matching","A1","mhl",10000,2,0.1,0.5,1,4,4.27616014749832e-05,0.638087402719139,0.0001122279990432,0.314300966200559,0.961873839237719
"152","counter-matching","A1","mhl",10000,2,0.1,0.5,1,5,0.00734409597292385,0.376477571234619,0.015281974283866,0.0722747702285054,0.680680372240733
"153","counter-matching","A1","mhl",10000,2,0.1,0.5,1,6,0.0124133900740828,0.350860974073209,0.0255741492667152,0.0428481892139106,0.658873758932507
"154","counter-matching","A1","mhl",10000,2,0.1,0.5,1,7,0.00121311880330022,0.46813621506368,0.00265687023221688,0.162789378524616,0.773483051602744
"155","matching","A2","mhl",10000,2,0.1,0.5,NA,1,0.000186116282868243,0.693147180559946,0.000485258825540773,0.30374182312913,1.08255253799076
"156","matching","A2","mhl",10000,2,0.1,0.5,NA,2,0.00360916240692288,0.54796517064293,0.00797136666260128,0.143186211900902,0.952744129384959
"157","matching","A2","mhl",10000,2,0.1,0.5,NA,3,0.00233886749052359,0.587786664701256,0.00530154000777185,0.174589976510071,1.00098335289244
