"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"131","matching","A2","ps",50000,10,0.01,0.5,NA,5,0.0995882953450805,0.173953307123437,0.199743152725892,-0.0919334258426807,0.439840040089556
"132","matching","A2","ps",50000,10,0.01,0.5,NA,6,0.723127110793986,-0.0779615414393838,0.553846176766641,-0.336069840342013,0.180146757463246
"133","matching","A2","ps",50000,10,0.01,0.5,NA,7,0.580323529277324,-0.0273989741880944,0.839357897813353,-0.292308015706019,0.23751006732983
"134","counter-matching","A2","ps",50000,10,0.01,0.5,1,1,0.257590584806082,0.0706175671987755,0.5152684635848,-0.142102906584492,0.283338040982043
"135","counter-matching","A2","ps",50000,10,0.01,0.5,1,2,0.606108628308288,-0.0289875368732227,0.787789995529068,-0.240051531560682,0.182076457814236
"136","counter-matching","A2","ps",50000,10,0.01,0.5,1,3,0.192072263569441,0.0947453674707453,0.384322350625594,-0.118709896821156,0.308200631762647
"137","counter-matching","A2","ps",50000,10,0.01,0.5,1,4,0.520758729026007,-0.00542006746933912,0.958482592721378,-0.20948411590696,0.198643980968281
"138","counter-matching","A2","ps",50000,10,0.01,0.5,1,5,0.717082184093548,-0.0599634647627238,0.565893833265056,-0.264674012305365,0.144747082779917
"139","counter-matching","A2","ps",50000,10,0.01,0.5,1,6,0.839350481670307,-0.103634889690356,0.32151556948117,-0.30852823086488,0.101258451484168
"140","counter-matching","A2","ps",50000,10,0.01,0.5,1,7,0.243876015824517,0.0741079721324487,0.487851606805932,-0.135265956911794,0.283481901176691
"141","matching","A1","ps",50000,20,0.01,0.5,NA,1,0.86869085477874,-0.157185583522412,0.263109569250223,-0.432483487826594,0.11811232078177
"142","matching","A1","ps",50000,20,0.01,0.5,NA,2,0.637833126384122,-0.0497615095577528,0.724361027652076,-0.326337495682007,0.226814476566501
