"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"140","counter-matching","A2","ps",10000,2,0.1,0.1,1,7,0.384041280950472,0.0870113769242421,0.768153611349041,-0.491497524279225,0.665520278127709
"141","matching","A1","ps",10000,2,0.1,0.5,NA,1,0.0565700040760032,0.316337328212135,0.114646098853411,-0.0766585027851381,0.709333159209408
"142","matching","A1","ps",10000,2,0.1,0.5,NA,2,0.0164940971214781,0.439951284176418,0.034419092391521,0.0322743371530454,0.84762823119979
"143","matching","A1","ps",10000,2,0.1,0.5,NA,3,0.00193862576975778,0.614366302325958,0.00446832797638503,0.190830497704362,1.03790210694755
"144","matching","A1","ps",10000,2,0.1,0.5,NA,4,0.000182253578121294,0.737598943130779,0.000492152793112147,0.32277228138725,1.15242560487431
"145","matching","A1","ps",10000,2,0.1,0.5,NA,5,0.00715293921771487,0.510825623739934,0.0153904401302746,0.0976289355382389,0.924022311941629
"146","matching","A1","ps",10000,2,0.1,0.5,NA,6,0.0421657479390855,0.354171813720495,0.0859609284661146,-0.0500935507562207,0.758437178197211
"147","matching","A1","ps",10000,2,0.1,0.5,NA,7,0.00466118802371873,0.532216813699889,0.0101826079829392,0.126262692887581,0.938170934512198
"148","counter-matching","A1","ps",10000,2,0.1,0.5,1,1,0.382160023062456,0.0449513878616228,0.764339300183516,-0.248933848723814,0.33883662444706
"149","counter-matching","A1","ps",10000,2,0.1,0.5,1,2,1.91534332685261e-05,0.649850373951068,5.21240714429178e-05,0.335041412335977,0.964659335566158
"150","counter-matching","A1","ps",10000,2,0.1,0.5,1,3,0.000179356470719871,0.581921545276032,0.00043338682255808,0.257799075551738,0.906044015000325
"151","counter-matching","A1","ps",10000,2,0.1,0.5,1,4,0.000638157225850922,0.504556010730642,0.00143589879801119,0.194293264616084,0.814818756845199
"152","counter-matching","A1","ps",10000,2,0.1,0.5,1,5,0.0230700735364543,0.308301359654501,0.0470074215321373,0.00407750436583248,0.612525214943169
"153","counter-matching","A1","ps",10000,2,0.1,0.5,1,6,0.0014299691042321,0.464305608124662,0.00311876814479505,0.156426989790459,0.772184226458866
"154","counter-matching","A1","ps",10000,2,0.1,0.5,1,7,0.0137330420899786,0.338454397825144,0.0282109303530889,0.0361501793939275,0.64075861625636
"155","matching","A2","ps",10000,2,0.1,0.5,NA,1,0.0249301018784535,0.38946476676124,0.0513167811512715,-0.00222684470319989,0.781156378225679
"156","matching","A2","ps",10000,2,0.1,0.5,NA,2,0.0677767522115482,0.299242894852847,0.137014434228508,-0.0951785805724983,0.693664370278192
"157","matching","A2","ps",10000,2,0.1,0.5,NA,3,0.00122091721013839,0.632522558163716,0.00287756957746664,0.216581604416395,1.04846351191104
"158","matching","A2","ps",10000,2,0.1,0.5,NA,4,0.000639902396515346,0.650587565271535,0.00155420453323329,0.247622919599871,1.0535522109432
"159","matching","A2","ps",10000,2,0.1,0.5,NA,5,0.000512410061857538,0.678332093191205,0.00127520134536594,0.265634517292723,1.09102966908969
"160","matching","A2","ps",10000,2,0.1,0.5,NA,6,0.0227501319481792,0.405465108107289,0.0469927826181706,0.00538913507771477,0.805541081136863
