"","algo","approach","n","n.cova","event.prob","ttm.prob","mh_pval","clog_coef","clog_pval"
"clog_mhl1.A1.4.55.2.0.1.2","A1","mhl",10000,4,5,0.1,0.823419823342006,-0.492476485082534,0.198155699103266
"clog_mhl1.A1.4.55.2.0.1.3","A1","mhl",10000,4,5,0.1,0.647271506944363,-0.133531392624523,0.715203053361471
"clog_mhl1.A1.4.55.2.0.1.4","A1","mhl",10000,4,5,0.1,0.217439829247892,0.17185025692666,0.612527375226434
"clog_mhl1.A1.4.55.2.0.1.5","A1","mhl",10000,4,5,0.1,0.680294073598313,-0.0953101796806688,0.757709567317266
"clog_mhl1.A1.4.55.2.0.1.6","A1","mhl",10000,4,5,0.1,0.71126566878635,-0.251314428280905,0.480655065297856
"clog_mhl1.A1.4.55.2.0.1.7","A1","mhl",10000,4,5,0.1,0.258206134198019,0.379489621704574,0.291735384216114
"clog_mhl1.A1.4.55.2.0.1.8","A1","mhl",10000,4,5,0.1,0.224845898984445,0.435318071255351,0.260593467376932
"clog_mhl1.A1.4.55.2.0.1.9","A1","mhl",10000,4,5,0.1,0.925229322707692,-0.462623521942012,0.135124266884793
"clog_mhl1.A1.4.55.2.0.1.10","A1","mhl",10000,4,5,0.1,0.573658157832679,-0.0870113769242422,0.834878672501697
"clog_mhl1.A1.4.55.2.0.1.11","A1","mhl",10000,4,5,0.1,0.5,0.139761942375159,0.647582229010305
"clog_mhl1.A1.4.55.2.0.1.12","A1","mhl",10000,4,5,0.1,0.144422183173242,0.379489621704575,0.291735384216113
"clog_mhl1.A1.4.55.2.0.1.13","A1","mhl",10000,4,5,0.1,0.357500327344045,0.0689928714740538,0.852712563991488
"clog_mhl1.A1.4.55.2.0.1.14","A1","mhl",10000,4,5,0.1,0.753641661386456,-0.22314355131421,0.505867882196818
"clog_mhl1.A1.4.55.2.0.1.15","A1","mhl",10000,4,5,0.1,0.239750061093477,0.348306694268123,0.355590512469625
"clog_mhl1.A1.4.55.2.0.1.16","A1","mhl",10000,4,5,0.1,0.934165991988593,-0.405465108107289,0.209011683808607
"clog_mhl1.A1.4.55.2.0.1.17","A1","mhl",10000,4,5,0.1,0.880341729389252,-0.405465108107289,0.320620964885315
"clog_mhl1.A1.4.55.2.0.1.18","A1","mhl",10000,4,5,0.1,0.934714990942132,-0.628608658892203,0.151046918587769
"clog_mhl1.A1.4.55.2.0.1.19","A1","mhl",10000,4,5,0.1,0.848258167987579,-0.171850256926659,0.612527375226435
"clog_mhl1.A1.4.55.2.0.1.20","A1","mhl",10000,4,5,0.1,0.281851430825387,0.22314355131421,0.564510978132912
"clog_mhl1.A1.4.55.2.0.1.21","A1","mhl",10000,4,5,0.1,0.28873433121365,0.133531391318235,0.715203056014212
"clog_mhl1.A1.4.55.2.0.1.22","A1","mhl",10000,4,5,0.1,0.800987640246531,-0.479573080251543,0.174169192156021
"clog_mhl1.A1.4.55.2.0.1.23","A1","mhl",10000,4,5,0.1,0.306044940044628,0.207639364778245,0.578151716260273
"clog_mhl1.A1.4.55.2.0.1.24","A1","mhl",10000,4,5,0.1,0.0585925435990691,0.470003629238039,0.15329947638675
"clog_mhl1.A1.4.55.2.0.1.25","A1","mhl",10000,4,5,0.1,0.158655253931457,0.405465108107288,0.320620964885315
"clog_mhl1.A1.4.55.2.0.1.26","A1","mhl",10000,4,5,0.1,0.306044940044628,0.182321556793955,0.602011296844158
"clog_mhl1.A1.4.55.2.0.1.27","A1","mhl",10000,4,5,0.1,0.00472208284391629,0.993251773010259,0.00729384461794758
"clog_mhl1.A1.4.55.2.0.1.28","A1","mhl",10000,4,5,0.1,0.100412561347573,0.441832752275934,0.301070803419657
"clog_mhl1.A1.4.55.2.0.1.29","A1","mhl",10000,4,5,0.1,0.5,-0.0512932943859303,0.872793950452343
"clog_mhl1.A1.4.55.2.0.1.30","A1","mhl",10000,4,5,0.1,0.167961906575868,0.374693449441137,0.338746749373203
"clog_mhl1.A1.4.55.2.0.1.31","A1","mhl",10000,4,5,0.1,0.871580371021072,-0.470003629238039,0.243640521253186
"clog_mhl1.A1.4.55.2.0.1.32","A1","mhl",10000,4,5,0.1,0.184585708166346,0.182321556793955,0.602011296844158
"clog_mhl1.A1.4.55.2.0.1.33","A1","mhl",10000,4,5,0.1,0.0912112197258679,0.510825623739935,0.16182690207091
"clog_mhl1.A1.4.55.2.0.1.34","A1","mhl",10000,4,5,0.1,0.783616209666108,-0.374693449441138,0.338746749373202
"clog_mhl1.A1.4.55.2.0.1.35","A1","mhl",10000,4,5,0.1,0.128419628978928,0.510825623739934,0.225692595538751
"clog_mhl1.A1.4.55.2.0.1.36","A1","mhl",10000,4,5,0.1,0.131165837704179,0.27193371548364,0.412519630553161
"clog_mhl1.A1.4.55.2.0.1.37","A1","mhl",10000,4,5,0.1,0.935904912827446,-0.641853885456446,0.100401396757566
"clog_mhl1.A1.4.55.2.0.1.38","A1","mhl",10000,4,5,0.1,0.747507462453077,-0.251314428280905,0.480655065297856
"clog_mhl1.A1.4.55.2.0.1.39","A1","mhl",10000,4,5,0.1,0.718148569174613,-0.287682072451775,0.45125253734309
"clog_mhl1.A1.4.55.2.0.1.40","A1","mhl",10000,4,5,0.1,0.783616209666108,-0.268263986594677,0.466545341652669
"clog_mhl1.A1.4.55.2.0.1.41","A1","mhl",10000,4,5,0.1,0.815414291833654,-0.405465108107289,0.320620964885315
"clog_mhl1.A1.4.55.2.0.1.42","A1","mhl",10000,4,5,0.1,0.281851430825387,0.287682072451776,0.514142121200266
"clog_mhl1.A1.4.55.2.0.1.43","A1","mhl",10000,4,5,0.1,0.704993056418327,-0.207639364778244,0.578151716260274
"clog_mhl1.A1.4.55.2.0.1.44","A1","mhl",10000,4,5,0.1,0.834804975575603,-0.34484048629165,0.27667528319093
"clog_mhl1.A1.4.55.2.0.1.45","A1","mhl",10000,4,5,0.1,0.985770131541845,-0.78845736036427,0.038700937446144
"clog_mhl1.A1.4.55.2.0.1.46","A1","mhl",10000,4,5,0.1,0.576305170156643,0,1
"clog_mhl1.A1.4.55.2.0.1.47","A1","mhl",10000,4,5,0.1,0.239750061093477,0.23638877806423,0.493722788797258
"clog_mhl1.A1.4.55.2.0.1.48","A1","mhl",10000,4,5,0.1,0.684522979407915,-0.182321556793955,0.602011296844158
"clog_mhl1.A1.4.55.2.0.1.49","A1","mhl",10000,4,5,0.1,0.295006943581673,0.268263986594678,0.466545341652668
"clog_mhl1.A1.4.55.2.0.1.50","A1","mhl",10000,4,5,0.1,0.823419823342006,-0.374693449441138,0.338746749373202
"clog_mhl1.A1.4.55.2.0.1.51","A1","mhl",10000,4,5,0.1,0.274253117750074,0.0741079721324494,0.847424147616718
"clog_mhl1.A1.4.55.2.0.1.52","A1","mhl",10000,4,5,0.1,0.855577816826758,-0.43531807125535,0.260593467376933
"clog_mhl1.A1.4.55.2.0.1.53","A1","mhl",10000,4,5,0.1,0.569097783475495,0,1
"clog_mhl1.A1.4.55.2.0.1.54","A1","mhl",10000,4,5,0.1,0.0658340080114072,0.52324814372754,0.0972166906698557
"clog_mhl1.A1.4.55.2.0.1.55","A1","mhl",10000,4,5,0.1,0.964726999771567,-0.619039207981312,0.0618448507322365
"clog_mhl1.A1.4.55.2.0.1.56","A1","mhl",10000,4,5,0.1,0.151741832012421,0.257829109302098,0.424622493681964
"clog_mhl1.A1.4.55.2.0.1.57","A1","mhl",10000,4,5,0.1,0.897048394633966,-0.451985123738722,0.186151128389121
"clog_mhl1.A1.4.55.2.0.1.58","A1","mhl",10000,4,5,0.1,0.680294073598313,-0.171850256926659,0.612527375226435
"clog_mhl1.A1.4.55.2.0.1.59","A1","mhl",10000,4,5,0.1,0.357500327344045,0.0645385211294859,0.857486911736323
"clog_mhl1.A1.4.55.2.0.1.60","A1","mhl",10000,4,5,0.1,0.908788780274132,-0.496436886296733,0.143055780315777
"clog_mhl1.A1.4.55.2.0.1.61","A1","mhl",10000,4,5,0.1,0.5,-0.0800427076370706,0.841522329381647
"clog_mhl1.A1.4.55.2.0.1.62","A1","mhl",10000,4,5,0.1,0.432886187496311,0.105360515408545,0.745716352063038
"clog_mhl1.A1.4.55.2.0.1.63","A1","mhl",10000,4,5,0.1,0.432886187496311,0,1
"clog_mhl1.A1.4.55.2.0.1.64","A1","mhl",10000,4,5,0.1,0.0747706772923076,0.479573080251543,0.174169192156021
"clog_mhl1.A1.4.55.2.0.1.65","A1","mhl",10000,4,5,0.1,0.265807288440806,0.305381649551169,0.385933600839068
"clog_mhl1.A1.4.55.2.0.1.66","A1","mhl",10000,4,5,0.1,0.823419823342006,-0.348306694268123,0.355590512469625
"clog_mhl1.A1.4.55.2.0.1.67","A1","mhl",10000,4,5,0.1,0.998988975401548,-0.916290731874152,0.0143297207407955
"clog_mhl1.A1.4.55.2.0.1.68","A1","mhl",10000,4,5,0.1,0.334907678799708,0.405465108107288,0.374363512135996
"clog_mhl1.A1.4.55.2.0.1.69","A1","mhl",10000,4,5,0.1,0.741793865801981,-0.287682072451775,0.399649785455477
"clog_mhl1.A1.4.55.2.0.1.70","A1","mhl",10000,4,5,0.1,0.192044124736926,0.211309093667207,0.517191932355125
"clog_mhl1.A1.4.55.2.0.1.71","A1","mhl",10000,4,5,0.1,0.5,-0.068992871474054,0.852712563991488
"clog_mhl1.A1.4.55.2.0.1.72","A1","mhl",10000,4,5,0.1,0.00715293921771487,0.998528830111098,0.0239210922907355
"clog_mhl1.A1.4.55.2.0.1.73","A1","mhl",10000,4,5,0.1,0.822730260113249,-0.287682072451776,0.356197337351837
"clog_mhl1.A1.4.55.2.0.1.74","A1","mhl",10000,4,5,0.1,0.124908720917974,0.470003629238039,0.153299476386748
"clog_mhl1.A1.4.55.2.0.1.75","A1","mhl",10000,4,5,0.1,0.41741366459262,0,1
"clog_mhl1.A1.4.55.2.0.1.76","A1","mhl",10000,4,5,0.1,0.165195024424397,0.336472236621157,0.319591205169545
"clog_mhl1.A1.4.55.2.0.1.77","A1","mhl",10000,4,5,0.1,0.571268779020379,-0.0800427076370706,0.841522329381647
"clog_mhl1.A1.4.55.2.0.1.78","A1","mhl",10000,4,5,0.1,0.361836804915882,0.0540672212679333,0.869432822005659
"clog_mhl1.A1.4.55.2.0.1.79","A1","mhl",10000,4,5,0.1,0.137149413697938,0.405465108107288,0.209011683808608
"clog_mhl1.A1.4.55.2.0.1.80","A1","mhl",10000,4,5,0.1,0.975903255853405,-0.650587565271534,0.0677075307068198
"clog_mhl1.A1.4.55.2.0.1.81","A1","mhl",10000,4,5,0.1,0.5,0,1
"clog_mhl1.A1.4.55.2.0.1.82","A1","mhl",10000,4,5,0.1,0.232604409226071,0.22314355131421,0.564510978132912
"clog_mhl1.A1.4.55.2.0.1.83","A1","mhl",10000,4,5,0.1,0.5,0.0512932943859303,0.872793950452343
"clog_mhl1.A1.4.55.2.0.1.84","A1","mhl",10000,4,5,0.1,0.5,0.0512932943859303,0.872793950452343
"clog_mhl1.A1.4.55.2.0.1.85","A1","mhl",10000,4,5,0.1,0.863339160853851,-0.379489621704574,0.291735384216114
"clog_mhl1.A1.4.55.2.0.1.86","A1","mhl",10000,4,5,0.1,0.0968232156346103,0.470003629238039,0.243640521253186
"clog_mhl1.A1.4.55.2.0.1.87","A1","mhl",10000,4,5,0.1,0.111508734973307,0.510825623739934,0.161826902070911
"clog_mhl1.A1.4.55.2.0.1.88","A1","mhl",10000,4,5,0.1,0.897048394633966,-0.336472236621158,0.319591205169545
"clog_mhl1.A1.4.55.2.0.1.89","A1","mhl",10000,4,5,0.1,0.315477020592085,0.154150679827258,0.631291986483812
"clog_mhl1.A1.4.55.2.0.1.90","A1","mhl",10000,4,5,0.1,0.205539889361658,0.22314355131421,0.456990317552397
"clog_mhl1.A1.4.55.2.0.1.91","A1","mhl",10000,4,5,0.1,0.375914817022925,0.171850256926659,0.612527375226434
"clog_mhl1.A1.4.55.2.0.1.92","A1","mhl",10000,4,5,0.1,0.5,0.105360515408545,0.745716352063038
"clog_mhl1.A1.4.55.2.0.1.93","A1","mhl",10000,4,5,0.1,0.800987640246531,-0.405465108107289,0.276605237854056
"clog_mhl1.A1.4.55.2.0.1.94","A1","mhl",10000,4,5,0.1,0.960915457087858,-0.613104472516681,0.0750149911866695
"clog_mhl1.A1.4.55.2.0.1.95","A1","mhl",10000,4,5,0.1,0.841344746068543,-0.459532329372911,0.212675286249614
"clog_mhl1.A1.4.55.2.0.1.96","A1","mhl",10000,4,5,0.1,0.0850334807269524,0.526093095856725,0.132613682740952
"clog_mhl1.A1.4.55.2.0.1.97","A1","mhl",10000,4,5,0.1,0.0889658626341273,0.374693449441138,0.338746749373202
"clog_mhl1.A1.4.55.2.0.1.98","A1","mhl",10000,4,5,0.1,0.216383790333892,0.310154928303824,0.434608975055543
"clog_mhl1.A1.4.55.2.0.1.99","A1","mhl",10000,4,5,0.1,0.5,-0.125163142122992,0.723846518611426
"clog_mhl1.A1.4.55.2.0.1.100","A1","mhl",10000,4,5,0.1,0.372801394463731,-0.0512932943859303,0.872793950452343
"clog_mhl1.A1.4.55.2.0.5.1","A1","mhl",10000,4,5,0.5,0.5,-0.0198026272961779,0.920739626004129
"clog_mhl1.A1.4.55.2.0.5.2","A1","mhl",10000,4,5,0.5,0.539630832397789,-0.0183491386681954,0.923694281560605
"clog_mhl1.A1.4.55.2.0.5.3","A1","mhl",10000,4,5,0.5,0.990125589155315,-0.436717651609653,0.0273894513655329
"clog_mhl1.A1.4.55.2.0.5.4","A1","mhl",10000,4,5,0.5,0.256957646164042,0.13613217432458,0.490698551642335
"clog_mhl1.A1.4.55.2.0.5.5","A1","mhl",10000,4,5,0.5,0.28002356070026,0.060624621811216,0.763059800873434
"clog_mhl1.A1.4.55.2.0.5.6","A1","mhl",10000,4,5,0.5,0.788144601416603,-0.174353387144777,0.404843516563164
"clog_mhl1.A1.4.55.2.0.5.7","A1","mhl",10000,4,5,0.5,0.102279376360276,0.231801614057324,0.240368387964983
"clog_mhl1.A1.4.55.2.0.5.8","A1","mhl",10000,4,5,0.5,0.276226452440889,0.0582689081200214,0.767568439581996
"clog_mhl1.A1.4.55.2.0.5.9","A1","mhl",10000,4,5,0.5,0.0206134166685819,0.398347640338626,0.0346558616057016
"clog_mhl1.A1.4.55.2.0.5.10","A1","mhl",10000,4,5,0.5,0.110335680959923,0.287682072451776,0.174437582022912
"clog_mhl1.A1.4.55.2.0.5.11","A1","mhl",10000,4,5,0.5,0.792891910878737,-0.141650517063027,0.482093988851058
"clog_mhl1.A1.4.55.2.0.5.12","A1","mhl",10000,4,5,0.5,0.936684771026191,-0.336472236621158,0.104095389777032
"clog_mhl1.A1.4.55.2.0.5.13","A1","mhl",10000,4,5,0.5,0.829957695908468,-0.175204089025091,0.375799079197272
"clog_mhl1.A1.4.55.2.0.5.14","A1","mhl",10000,4,5,0.5,0.376576182382957,0.0631789016145653,0.758278414176215
"clog_mhl1.A1.4.55.2.0.5.15","A1","mhl",10000,4,5,0.5,0.0583322323905117,0.264151575041585,0.192657291537874
"clog_mhl1.A1.4.55.2.0.5.16","A1","mhl",10000,4,5,0.5,0.202124247369736,0.182321556793954,0.366376022078135
"clog_mhl1.A1.4.55.2.0.5.17","A1","mhl",10000,4,5,0.5,0.578489011815138,-0.0727593542637206,0.702979969124425
"clog_mhl1.A1.4.55.2.0.5.18","A1","mhl",10000,4,5,0.5,0.99299036144302,-0.552068582219208,0.00670672265889843
"clog_mhl1.A1.4.55.2.0.5.19","A1","mhl",10000,4,5,0.5,0.538871070173969,0,1
"clog_mhl1.A1.4.55.2.0.5.20","A1","mhl",10000,4,5,0.5,0.211855398583397,0.0659579677823828,0.753195649717881
"clog_mhl1.A1.4.55.2.0.5.21","A1","mhl",10000,4,5,0.5,0.908860681665316,-0.246133069538907,0.226613433760462
"clog_mhl1.A1.4.55.2.0.5.22","A1","mhl",10000,4,5,0.5,0.5,0,1
"clog_mhl1.A1.4.55.2.0.5.23","A1","mhl",10000,4,5,0.5,0.276226452440889,0.103540678720153,0.577638635037818
"clog_mhl1.A1.4.55.2.0.5.24","A1","mhl",10000,4,5,0.5,0.312792615762163,0.136575535005751,0.522754420227275
"clog_mhl1.A1.4.55.2.0.5.25","A1","mhl",10000,4,5,0.5,0.822095529343011,-0.121889817609037,0.514175762662068
"clog_mhl1.A1.4.55.2.0.5.26","A1","mhl",10000,4,5,0.5,0.0494434543896418,0.26236426446749,0.163090203290578
"clog_mhl1.A1.4.55.2.0.5.27","A1","mhl",10000,4,5,0.5,0.214145927722447,0.209091797858559,0.308315072774995
"clog_mhl1.A1.4.55.2.0.5.28","A1","mhl",10000,4,5,0.5,0.194331747261654,0.117783035656384,0.552682505919048
"clog_mhl1.A1.4.55.2.0.5.29","A1","mhl",10000,4,5,0.5,0.458255953931947,0,1
"clog_mhl1.A1.4.55.2.0.5.30","A1","mhl",10000,4,5,0.5,0.132022651422611,0.128617377822094,0.5028472825767
"clog_mhl1.A1.4.55.2.0.5.31","A1","mhl",10000,4,5,0.5,0.788144601416603,-0.160342650075179,0.424207121811608
"clog_mhl1.A1.4.55.2.0.5.32","A1","mhl",10000,4,5,0.5,0.583485553140239,-0.0645385211294859,0.7557766553266
"clog_mhl1.A1.4.55.2.0.5.33","A1","mhl",10000,4,5,0.5,0.948764782570125,-0.260726262463251,0.179161103570242
"clog_mhl1.A1.4.55.2.0.5.34","A1","mhl",10000,4,5,0.5,0.0280941812940694,0.405465108107288,0.0528592071644142
"clog_mhl1.A1.4.55.2.0.5.35","A1","mhl",10000,4,5,0.5,0.851426734825765,-0.133531392624523,0.465540287701844
"clog_mhl1.A1.4.55.2.0.5.36","A1","mhl",10000,4,5,0.5,0.0807566592337711,0.21029540883636,0.283938137744829
"clog_mhl1.A1.4.55.2.0.5.37","A1","mhl",10000,4,5,0.5,0.540858919486265,-0.0190481949706929,0.92225903122463
"clog_mhl1.A1.4.55.2.0.5.38","A1","mhl",10000,4,5,0.5,0.725746882249926,-0.194156014440958,0.351443885743084
"clog_mhl1.A1.4.55.2.0.5.39","A1","mhl",10000,4,5,0.5,0.822095529343011,-0.154150679827258,0.46351369140197
"clog_mhl1.A1.4.55.2.0.5.40","A1","mhl",10000,4,5,0.5,0.5,0.0416726964001891,0.838268027754479
"clog_mhl1.A1.4.55.2.0.5.41","A1","mhl",10000,4,5,0.5,0.773152350148036,-0.214409871345455,0.279346354757444
"clog_mhl1.A1.4.55.2.0.5.42","A1","mhl",10000,4,5,0.5,0.419946436635634,-0.0370412716801831,0.847398276751102
"clog_mhl1.A1.4.55.2.0.5.43","A1","mhl",10000,4,5,0.5,0.980735939236805,-0.470003629238039,0.0197074776417036
"clog_mhl1.A1.4.55.2.0.5.44","A1","mhl",10000,4,5,0.5,0.734192711559194,-0.0186921330121509,0.92298668460704
"clog_mhl1.A1.4.55.2.0.5.45","A1","mhl",10000,4,5,0.5,0.619666056117725,-0.0816780309722587,0.68625042699538
"clog_mhl1.A1.4.55.2.0.5.46","A1","mhl",10000,4,5,0.5,0.350155686468445,0.120144311842064,0.548746659417244
"clog_mhl1.A1.4.55.2.0.5.47","A1","mhl",10000,4,5,0.5,0.187594276453879,0.138836444854216,0.486449537814686
"clog_mhl1.A1.4.55.2.0.5.48","A1","mhl",10000,4,5,0.5,0.422987259109641,0.0176995770994,0.925052868921369
"clog_mhl1.A1.4.55.2.0.5.49","A1","mhl",10000,4,5,0.5,0.233960403665869,0.101096116684638,0.615453012132922
"clog_mhl1.A1.4.55.2.0.5.50","A1","mhl",10000,4,5,0.5,0.461846607174518,-0.0408219945199276,0.839903839331386
"clog_mhl1.A1.4.55.2.0.5.51","A1","mhl",10000,4,5,0.5,0.829822128807399,-0.165514438477573,0.389204747929109
"clog_mhl1.A1.4.55.2.0.5.52","A1","mhl",10000,4,5,0.5,0.459972190408504,0.0202027073175175,0.91994573766698
"clog_mhl1.A1.4.55.2.0.5.53","A1","mhl",10000,4,5,0.5,0.687207384237837,-0.186102279633861,0.361508636584901
"clog_mhl1.A1.4.55.2.0.5.54","A1","mhl",10000,4,5,0.5,0.0476464190117283,0.293347809987451,0.140829847033527
"clog_mhl1.A1.4.55.2.0.5.55","A1","mhl",10000,4,5,0.5,0.977995021804876,-0.336472236621158,0.104095389777032
"clog_mhl1.A1.4.55.2.0.5.56","A1","mhl",10000,4,5,0.5,0.0909631112972467,0.260726262463252,0.179161103570242
"clog_mhl1.A1.4.55.2.0.5.57","A1","mhl",10000,4,5,0.5,0.908860681665316,-0.325422400434594,0.1214814238799
"clog_mhl1.A1.4.55.2.0.5.58","A1","mhl",10000,4,5,0.5,0.419946436635634,0.0618754037120672,0.760704896785866
"clog_mhl1.A1.4.55.2.0.5.59","A1","mhl",10000,4,5,0.5,0.0275044168146329,0.371563556432242,0.0706287658118762
"clog_mhl1.A1.4.55.2.0.5.60","A1","mhl",10000,4,5,0.5,0.741182940708327,-0.115512887121844,0.556517908806753
"clog_mhl1.A1.4.55.2.0.5.61","A1","mhl",10000,4,5,0.5,0.196884317321496,0.0531098253118811,0.77780311995675
"clog_mhl1.A1.4.55.2.0.5.62","A1","mhl",10000,4,5,0.5,0.334907678799708,0.110000894877374,0.600363223104987
"clog_mhl1.A1.4.55.2.0.5.63","A1","mhl",10000,4,5,0.5,0.426341842167321,-0.0384662808275799,0.844528730553487
"clog_mhl1.A1.4.55.2.0.5.64","A1","mhl",10000,4,5,0.5,0.0268556429826383,0.27698678333503,0.152098949898897
"clog_mhl1.A1.4.55.2.0.5.65","A1","mhl",10000,4,5,0.5,0.421510988184862,0.0170944333593,0.926341383556174
"clog_mhl1.A1.4.55.2.0.5.66","A1","mhl",10000,4,5,0.5,0.243049729868089,0.175204089025091,0.375799079197272
"clog_mhl1.A1.4.55.2.0.5.67","A1","mhl",10000,4,5,0.5,0.943429995923997,-0.287682072451776,0.158732123174866
"clog_mhl1.A1.4.55.2.0.5.68","A1","mhl",10000,4,5,0.5,0.161051004064448,0.227389842195661,0.244815000248789
"clog_mhl1.A1.4.55.2.0.5.69","A1","mhl",10000,4,5,0.5,0.311124783476758,0.0769610411084207,0.69495810806157
"clog_mhl1.A1.4.55.2.0.5.70","A1","mhl",10000,4,5,0.5,0.617343469013929,-0.0582689081200213,0.767568439581996
"clog_mhl1.A1.4.55.2.0.5.71","A1","mhl",10000,4,5,0.5,0.372440809772978,-0.0186921330121509,0.92298668460704
"clog_mhl1.A1.4.55.2.0.5.72","A1","mhl",10000,4,5,0.5,0.0564538439589267,0.287682072451776,0.158732123174866
"clog_mhl1.A1.4.55.2.0.5.73","A1","mhl",10000,4,5,0.5,0.841344746068543,-0.149035579160488,0.413685539571259
"clog_mhl1.A1.4.55.2.0.5.74","A1","mhl",10000,4,5,0.5,0.333113822704809,0.0901510969105101,0.635201626656113
"clog_mhl1.A1.4.55.2.0.5.75","A1","mhl",10000,4,5,0.5,0.5,-0.0408219945199275,0.839903839331386
"clog_mhl1.A1.4.55.2.0.5.76","A1","mhl",10000,4,5,0.5,0.207108089121263,0.189241999638528,0.332127231880107
"clog_mhl1.A1.4.55.2.0.5.77","A1","mhl",10000,4,5,0.5,0.57774036626353,-0.0180185055026772,0.924382726800463
"clog_mhl1.A1.4.55.2.0.5.78","A1","mhl",10000,4,5,0.5,0.112721158497257,0.206336432997828,0.288450903113823
"clog_mhl1.A1.4.55.2.0.5.79","A1","mhl",10000,4,5,0.5,0.0494434543896418,0.276253376628156,0.167030523728681
"clog_mhl1.A1.4.55.2.0.5.80","A1","mhl",10000,4,5,0.5,0.954154859225285,-0.343771539102748,0.10055358253578
"clog_mhl1.A1.4.55.2.0.5.81","A1","mhl",10000,4,5,0.5,0.615151028109355,-0.0971637483121603,0.622386492930499
"clog_mhl1.A1.4.55.2.0.5.82","A1","mhl",10000,4,5,0.5,0.127008453390157,0.17185025692666,0.380361606787523
"clog_mhl1.A1.4.55.2.0.5.83","A1","mhl",10000,4,5,0.5,0.902089263038693,-0.305381649551169,0.133170823362284
"clog_mhl1.A1.4.55.2.0.5.84","A1","mhl",10000,4,5,0.5,0.660038607473924,-0.0816780309722585,0.686250426995381
"clog_mhl1.A1.4.55.2.0.5.85","A1","mhl",10000,4,5,0.5,0.381512300276498,0.0531098253118809,0.77780311995675
"clog_mhl1.A1.4.55.2.0.5.86","A1","mhl",10000,4,5,0.5,0.887278841502743,-0.165514438477573,0.389204747929109
"clog_mhl1.A1.4.55.2.0.5.87","A1","mhl",10000,4,5,0.5,0.176580176657994,0.151230969723924,0.437578535416753
"clog_mhl1.A1.4.55.2.0.5.88","A1","mhl",10000,4,5,0.5,0.314417145814523,0.0918075491579558,0.632120053530745
"clog_mhl1.A1.4.55.2.0.5.89","A1","mhl",10000,4,5,0.5,0.841344746068543,-0.21029540883636,0.283938137744828
"clog_mhl1.A1.4.55.2.0.5.90","A1","mhl",10000,4,5,0.5,0.268006684768911,0.0800427076370705,0.689235152099448
"clog_mhl1.A1.4.55.2.0.5.91","A1","mhl",10000,4,5,0.5,0.775154101015555,-0.113328685307003,0.560257032547712
"clog_mhl1.A1.4.55.2.0.5.92","A1","mhl",10000,4,5,0.5,0.139212949524563,0.175204089025091,0.375799079197272
"clog_mhl1.A1.4.55.2.0.5.93","A1","mhl",10000,4,5,0.5,0.653969254532031,-0.150822889734584,0.468342435155821
"clog_mhl1.A1.4.55.2.0.5.94","A1","mhl",10000,4,5,0.5,0.463480176475571,-0.0157483569681386,0.929292727685612
"clog_mhl1.A1.4.55.2.0.5.95","A1","mhl",10000,4,5,0.5,0.685582854185477,-0.122602322092333,0.544705951205322
"clog_mhl1.A1.4.55.2.0.5.96","A1","mhl",10000,4,5,0.5,0.917158080543498,-0.287682072451775,0.174437582022913
"clog_mhl1.A1.4.55.2.0.5.97","A1","mhl",10000,4,5,0.5,0.416514446859761,0.0901510969105101,0.635201626656113
"clog_mhl1.A1.4.55.2.0.5.98","A1","mhl",10000,4,5,0.5,0.973870249841015,-0.287682072451776,0.144616207695388
"clog_mhl1.A1.4.55.2.0.5.99","A1","mhl",10000,4,5,0.5,0.759136141841687,-0.218253566020018,0.298105031276706
"clog_mhl1.A1.4.55.2.0.5.100","A1","mhl",10000,4,5,0.5,0.243049729868089,0.11247798342669,0.596306314320376
"clog_mhl1.A1.4.79.6.0.1.1","A1","mhl",10000,4,10,0.1,0.0889658626341273,0.492476485082534,0.198155699103267
"clog_mhl1.A1.4.79.6.0.1.2","A1","mhl",10000,4,10,0.1,0.5,-0.0741079721324493,0.847424147616719
"clog_mhl1.A1.4.79.6.0.1.3","A1","mhl",10000,4,10,0.1,0.775154101015555,-0.251314428280905,0.480655065297856
"clog_mhl1.A1.4.79.6.0.1.4","A1","mhl",10000,4,10,0.1,0.246358338613544,0.133531391318235,0.715203056014212
"clog_mhl1.A1.4.79.6.0.1.5","A1","mhl",10000,4,10,0.1,0.915044079134254,-0.251314428280905,0.387724941737373
"clog_mhl1.A1.4.79.6.0.1.6","A1","mhl",10000,4,10,0.1,0.579259709439103,-0.068992871474054,0.852712563991488
"clog_mhl1.A1.4.79.6.0.1.7","A1","mhl",10000,4,10,0.1,0.171390855573956,0.405465108107288,0.276605237854056
"clog_mhl1.A1.4.79.6.0.1.8","A1","mhl",10000,4,10,0.1,0.5,0.207639364778244,0.578151716260274
"clog_mhl1.A1.4.79.6.0.1.9","A1","mhl",10000,4,10,0.1,0.85164123683897,-0.26236426446749,0.377712172058783
"clog_mhl1.A1.4.79.6.0.1.10","A1","mhl",10000,4,10,0.1,0.914966519273048,-0.492476485082534,0.198155699103266
"clog_mhl1.A1.4.79.6.0.1.11","A1","mhl",10000,4,10,0.1,0.32365739219426,0.211309093667207,0.517191932355125
"clog_mhl1.A1.4.79.6.0.1.12","A1","mhl",10000,4,10,0.1,0.205539889361658,0.287682072451776,0.399649785455475
