"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"24649","matching","A1","drs",25000,20,0.1,0.5,NA,666,0.0070689847279557,0.35793996624518,0.014659295322354,0.0705008042925236,0.645379128197837
"24650","matching","A1","drs",25000,20,0.1,0.5,NA,667,0.00284169449029159,0.41945135008146,0.00604482407946297,0.119994981027232,0.718907719135688
"24651","matching","A1","drs",25000,20,0.1,0.5,NA,668,0.00131582617684001,0.417161147870023,0.00282579683855694,0.143350293934989,0.690972001805057
"24652","matching","A1","drs",25000,20,0.1,0.5,NA,669,7.18532455201704e-07,0.679353856809491,2.26360997997248e-06,0.397752150679893,0.960955562939089
"24653","matching","A1","drs",25000,20,0.1,0.5,NA,670,1.26258792088052e-07,0.751987680582879,4.74573143269531e-07,0.459339576023743,1.04463578514201
"24654","matching","A1","drs",25000,20,0.1,0.5,NA,671,5.01746053682695e-06,0.629521484138354,1.39702554594649e-05,0.345509919295706,0.913533048981003
"24655","matching","A1","drs",25000,20,0.1,0.5,NA,672,0.00640714224458228,0.338023827312572,0.0132462389800513,0.0705659096330361,0.605481744992109
"24656","matching","A1","drs",25000,20,0.1,0.5,NA,673,0.000301089289874601,0.470003629238039,0.000675692095811315,0.199006112782806,0.741001145693271
"24657","matching","A1","drs",25000,20,0.1,0.5,NA,674,1.36325232802381e-06,0.693147178402484,4.26938213337492e-06,0.397671490357399,0.988622866447569
"24658","matching","A1","drs",25000,20,0.1,0.5,NA,675,0.00892072523163767,0.33314444652849,0.0183750324418423,0.0562323979261554,0.610056495130825
"24659","matching","A1","drs",25000,20,0.1,0.5,NA,676,0.000485576075190397,0.471604910604619,0.00108164852463504,0.188795535537977,0.75441428567126
"24660","matching","A1","drs",25000,20,0.1,0.5,NA,677,3.11410897069209e-11,1.00644182886842,3.60697497531204e-10,0.69184180572713,1.3210418520097
"24661","matching","A1","drs",25000,20,0.1,0.5,NA,678,0.000252423752387876,0.483629880945798,0.000572109025148629,0.208438660488972,0.758821101402624
"24662","matching","A1","drs",25000,20,0.1,0.5,NA,679,0.000931104707447949,0.458108841588303,0.00204011444111945,0.166999605976637,0.749218077199969
"24663","matching","A1","drs",25000,20,0.1,0.5,NA,680,0.000252423752387876,0.483629880945799,0.000572109025148612,0.208438660488973,0.758821101402625
"24664","matching","A1","drs",25000,20,0.1,0.5,NA,681,0.00204049519143734,0.418368512942682,0.00435826869614712,0.130754088814023,0.705982937071342
"24665","matching","A1","drs",25000,20,0.1,0.5,NA,682,2.86373399975837e-05,0.56327209903028,7.1553154479772e-05,0.285262535409868,0.841281662650691
"24666","matching","A1","drs",25000,20,0.1,0.5,NA,683,3.98956023772712e-09,0.849599357375483,2.15617755270041e-08,0.552190829101553,1.14700788564941
"24667","matching","A1","drs",25000,20,0.1,0.5,NA,684,2.42576077239542e-05,0.607491735657736,6.31122582988973e-05,0.309890359994694,0.905093111320778
"24668","matching","A1","drs",25000,20,0.1,0.5,NA,685,5.40977937613096e-06,0.635159922293974,1.51148256444172e-05,0.347457546675625,0.922862297912324
"24669","matching","A1","drs",25000,20,0.1,0.5,NA,686,0.000150003394022158,0.524248644060077,0.000351269474917695,0.236771207989343,0.811726080130811
"24670","matching","A1","drs",25000,20,0.1,0.5,NA,687,6.56878389215798e-06,0.622195444130387,1.80050550282327e-05,0.337821140965696,0.906569747295078
"24671","counter-matching","A1","drs",25000,20,0.1,0.5,1,626,0.0975044199446105,0.146292093214737,0.195407063951063,-0.0751619366691494,0.367746123098624
"24672","counter-matching","A1","drs",25000,20,0.1,0.5,1,627,4.10752926329749e-05,0.45731846971327,9.46433857098382e-05,0.22772217584111,0.686914763585429
"24673","counter-matching","A1","drs",25000,20,0.1,0.5,1,628,7.75755297333092e-07,0.557106376237748,2.10669419018753e-06,0.326887305856816,0.78732544661868
"24674","counter-matching","A1","drs",25000,20,0.1,0.5,1,629,3.89242895759701e-05,0.460423992383233,8.99389170429231e-05,0.22999548653598,0.690852498230486
"24675","counter-matching","A1","drs",25000,20,0.1,0.5,1,630,0.000592187147493206,0.373204245889686,0.00126468724574416,0.146313640810137,0.600094850969235
"24676","counter-matching","A1","drs",25000,20,0.1,0.5,1,631,0.000218789010604126,0.397682967665451,0.000477175575701559,0.174554420472452,0.62081151485845
"24677","counter-matching","A1","drs",25000,20,0.1,0.5,1,632,2.06496103840603e-05,0.468978513823036,4.84971126806272e-05,0.24273272666508,0.695224300980992
"24678","counter-matching","A1","drs",25000,20,0.1,0.5,1,633,0.00034423401534367,0.382298048826263,0.000742057124690463,0.160190617254254,0.604405480398272
"24679","counter-matching","A1","drs",25000,20,0.1,0.5,1,634,0.000145441653416678,0.416160397223627,0.00032157275125866,0.189416492745636,0.642904301701618
"24680","counter-matching","A1","drs",25000,20,0.1,0.5,1,635,4.85495768265398e-06,0.519636253414697,1.21903842792583e-05,0.286798509220194,0.7524739976092
"24681","counter-matching","A1","drs",25000,20,0.1,0.5,1,636,1.12133576205542e-05,0.488734665938151,2.700548336269e-05,0.260518757887082,0.716950573989219
"24682","counter-matching","A1","drs",25000,20,0.1,0.5,1,637,0.00944052007804941,0.264023098135133,0.0192287776354709,0.0429802882778938,0.485065907992371
"24683","counter-matching","A1","drs",25000,20,0.1,0.5,1,638,0.00180296343566488,0.335355541921085,0.00376595133210308,0.108480993239588,0.562230090602581
"24684","counter-matching","A1","drs",25000,20,0.1,0.5,1,639,0.112936177944569,0.133531392624523,0.226217173397918,-0.0827346665915289,0.349797451840574
"24685","counter-matching","A1","drs",25000,20,0.1,0.5,1,640,0.00194409045067301,0.317172500962463,0.00403991877662218,0.10094966282928,0.533395339095646
"24686","counter-matching","A1","drs",25000,20,0.1,0.5,1,641,0.00121369778984426,0.337514446199599,0.00254530138080164,0.118317175616741,0.556711716782456
"24687","counter-matching","A1","drs",25000,20,0.1,0.5,1,642,3.3242171015857e-08,0.627395802481555,1.07920496053841e-07,0.395943407246825,0.858848197716285
"24688","counter-matching","A1","drs",25000,20,0.1,0.5,1,643,1.09691680947321e-05,0.496814886679042,2.65909545796216e-05,0.265019354603009,0.728610418755074
"24689","counter-matching","A1","drs",25000,20,0.1,0.5,1,644,0.000475124829613316,0.381172415538768,0.00102006238129038,0.153744957168612,0.608599873908923
"24690","counter-matching","A1","drs",25000,20,0.1,0.5,1,645,0.000301822099066706,0.397301797468354,0.000655570394922756,0.168778383391982,0.625825211544727
"24691","counter-matching","A1","drs",25000,20,0.1,0.5,1,646,0.000237376364844333,0.392660835861631,0.000516093446737587,0.171018224294374,0.614303447428887
"24692","counter-matching","A1","drs",25000,20,0.1,0.5,1,647,3.39205762589501e-06,0.517582406197301,8.56674974461855e-06,0.289643723777222,0.745521088617381
"24693","counter-matching","A1","drs",25000,20,0.1,0.5,1,648,6.20703074827311e-07,0.582481612496298,1.74394408025211e-06,0.343695905850275,0.821267319142321
"24694","counter-matching","A1","drs",25000,20,0.1,0.5,1,649,0.000659484306289704,0.372675285284921,0.00140652526112544,0.143937565371384,0.601413005198457
"24695","counter-matching","A1","drs",25000,20,0.1,0.5,1,650,0.000180834830692755,0.402877784542417,0.000396242684212293,0.179981660167295,0.625773908917539
"24696","counter-matching","A1","drs",25000,20,0.1,0.5,1,651,1.35457423056096e-10,0.751987680582879,6.90699856291477e-10,0.513041503795365,0.990933857370393
"24697","counter-matching","A1","drs",25000,20,0.1,0.5,1,652,1.04988068905243e-07,0.589684198467845,3.12352164310708e-07,0.363766188240175,0.815602208695514
"24698","counter-matching","A1","drs",25000,20,0.1,0.5,1,653,1.56770191905853e-06,0.536143431697499,4.09749245048076e-06,0.3080200539472,0.764266809447797
"24699","counter-matching","A1","drs",25000,20,0.1,0.5,1,654,3.26025590813295e-06,0.526491740469891,8.30715745533e-06,0.294972974681988,0.758010506257794
"24700","counter-matching","A1","drs",25000,20,0.1,0.5,1,655,0.000147725945631949,0.421994410057796,0.00032747099752466,0.191769009429935,0.652219810685658
"24701","counter-matching","A1","drs",25000,20,0.1,0.5,1,656,9.78143319838587e-05,0.426742506553588,0.000218606820187507,0.200473394790794,0.653011618316382
"24702","counter-matching","A1","drs",25000,20,0.1,0.5,1,657,0.000843805202192849,0.355911293653307,0.00178525480752592,0.132602821638608,0.579219765668005
"24703","counter-matching","A1","drs",25000,20,0.1,0.5,1,658,3.34481111308182e-06,0.532216813699889,8.56233886394776e-06,0.297839092770264,0.766594534629514
"24704","counter-matching","A1","drs",25000,20,0.1,0.5,1,659,4.53227739827256e-05,0.438504962183588,0.000103103382295529,0.217177050135745,0.65983287423143
"24705","counter-matching","A1","drs",25000,20,0.1,0.5,1,660,0.000306155948790132,0.389716751139538,0.00066281512982178,0.165358608915683,0.614074893363393
"24706","counter-matching","A1","drs",25000,20,0.1,0.5,1,661,1.16690742294479e-05,0.493433881038421,2.81813780685632e-05,0.262491834984505,0.724375927092338
"24707","counter-matching","A1","drs",25000,20,0.1,0.5,1,662,1.14848832144521e-06,0.54472717537515,3.0496381956691e-06,0.315984266372764,0.773470084377536
"24708","counter-matching","A1","drs",25000,20,0.1,0.5,1,663,0.000570642398958099,0.37569294977421,0.00122023177797239,0.148012060890732,0.603373838657689
"24709","counter-matching","A1","drs",25000,20,0.1,0.5,1,664,3.43147773529395e-08,0.612385823551971,1.08822550877751e-07,0.386406252653201,0.838365394450742
"24710","counter-matching","A1","drs",25000,20,0.1,0.5,1,665,1.4829976921038e-05,0.480366416270685,3.53137119522609e-05,0.252740646713991,0.707992185827379
"24711","counter-matching","A1","drs",25000,20,0.1,0.5,1,666,0.00216617873104696,0.335310121440982,0.00451745167997638,0.103868043510067,0.566752199371898
"24712","counter-matching","A1","drs",25000,20,0.1,0.5,1,667,0.00225702642745862,0.325422400434595,0.00469398151968844,0.0998317952914425,0.551013005577747
"24713","counter-matching","A1","drs",25000,20,0.1,0.5,1,668,0.000173309675567279,0.405465108107289,0.000380404063643494,0.181815840142664,0.629114376071914
"24714","counter-matching","A1","drs",25000,20,0.1,0.5,1,669,1.39160995404897e-06,0.528697748489066,3.62037283115067e-06,0.304990038602191,0.752405458375941
"24715","counter-matching","A1","drs",25000,20,0.1,0.5,1,670,1.13423742620355e-08,0.64662716412855,3.93034963628446e-08,0.415943367660137,0.877310960596963
"24716","counter-matching","A1","drs",25000,20,0.1,0.5,1,671,4.27066733554859e-06,0.512519104244976,1.06862967849515e-05,0.284364492772344,0.740673715717609
"24717","counter-matching","A1","drs",25000,20,0.1,0.5,1,672,5.33869233330098e-05,0.448950220043976,0.000121881859106104,0.219940507502108,0.677959932585845
"24718","counter-matching","A1","drs",25000,20,0.1,0.5,1,673,0.000158936559687017,0.410742165207948,0.000350098178483898,0.185562297685029,0.635922032730867
"24719","counter-matching","A1","drs",25000,20,0.1,0.5,1,674,0.000221992489489287,0.390427230743123,0.000482575892123625,0.17118099858684,0.609673462899405
"24720","counter-matching","A1","drs",25000,20,0.1,0.5,1,675,0.0104416331324068,0.261802624463959,0.0212504925358841,0.0390447407959089,0.48456050813201
"24721","counter-matching","A1","drs",25000,20,0.1,0.5,1,676,0.00251012262430816,0.32411946865418,0.00521429568596535,0.0967111262044454,0.551527811103914
