"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"122","counter-matching","A1","mhl",10000,2,0.1,0.1,1,3,0.000118017208264654,1.15267950993684,0.000499516056532297,0.503670580885741,1.80168843898793
"123","counter-matching","A1","mhl",10000,2,0.1,0.1,1,4,1.16801641456554e-05,1.44036158184457,0.000102161850202245,0.713780699028078,2.16694246466107
"124","counter-matching","A1","mhl",10000,2,0.1,0.1,1,5,0.0237126927543706,0.624154308594503,0.0510970706004284,-0.00297583143863289,1.25128444862764
"125","counter-matching","A1","mhl",10000,2,0.1,0.1,1,6,0.0211651145606804,0.656779535392619,0.0461277584432897,0.011282697096317,1.30227637368892
"126","counter-matching","A1","mhl",10000,2,0.1,0.1,1,7,0.0134283477537622,0.730887503947489,0.0303815014912835,0.0692432760762773,1.3925317318187
"127","matching","A2","mhl",10000,2,0.1,0.1,NA,1,3.61891493438904e-08,20.2028947844074,0.996439193624727,-8852.41858272813,8892.82437229694
"128","matching","A2","mhl",10000,2,0.1,0.1,NA,2,0.0288897855617987,0.619039207981312,0.0618448507322362,-0.0306825262177203,1.26876094218034
"129","matching","A2","mhl",10000,2,0.1,0.1,NA,3,0.999999938322629,-1.23214368128331,6.75903798819207e-07,-1.71823030446882,-0.74605705809779
"130","matching","A2","mhl",10000,2,0.1,0.1,NA,4,3.5372316187221e-10,20.2028947844932,0.995923938662189,-7730.82241058317,7771.22820015216
"131","matching","A2","mhl",10000,2,0.1,0.1,NA,5,0.943076850996671,-0.510825623739934,0.117799332316206,-1.15094718058522,0.129295933105355
"132","matching","A2","mhl",10000,2,0.1,0.1,NA,6,1.01727730683621e-07,20.2028947843557,0.996564172579208,-9175.16418445986,9215.56997402857
"133","matching","A2","mhl",10000,2,0.1,0.1,NA,7,6.06577253980944e-08,20.2028947843822,0.996501125015963,-9009.46832323715,9049.87411280591
"134","counter-matching","A2","mhl",10000,2,0.1,0.1,1,1,3.61891493438904e-08,20.2028947844074,0.996439193624727,-8852.41858272813,8892.82437229694
"135","counter-matching","A2","mhl",10000,2,0.1,0.1,1,2,6.74686663515445e-06,1.98100146886619,0.000203905880320744,0.935616945143692,3.0263859925887
"136","counter-matching","A2","mhl",10000,2,0.1,0.1,1,3,0.5,0,1,-0.449646575873127,0.449646575873127
"137","counter-matching","A2","mhl",10000,2,0.1,0.1,1,4,3.5372316187221e-10,20.2028947844932,0.995923938662189,-7730.82241058317,7771.22820015216
